period,periodstart,periodend,year,imperative,prompttemplate,promptcategory,prompt,difficulty,goldenrecordImages,expectedValue,goldenrecordImagePath,testImage,testImage_sdxlbase,testImage_sdxlturbo,testImage_sdv15,annotation_verdict_subject_present_1_sdxlturbo,annotation_verdict_Temp_Know_1_sdxlturbo,annotation_verdict_visual_err_1_sdxlturbo,annotation_verdict_subject_present_1_sdxlbase,annotation_verdict_Temp_Know_1_sdxlbase,annotation_verdict_visual_err_1_sdxlbase,annotation_verdict_subject_present_1_sdv15,annotation_verdict_Temp_Know_1_sdv15,annotation_verdict_visual_err_1_sdv15,annotationAverage,promptQuestions,annotation_verdict_final_1_sdxlturbo,annotation_verdict_final_1_sdxlbase,annotation_verdict_final_1_sdv15
Impressionism,1860,1900,1892.0,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1892,2,"https://www.nga.gov/collection/art-object-page.61379.html,https://www.artic.edu/artworks/20684/paris-street-rainy-day,https://www.nga.gov/collection/art-object-page.61368.html,https://www.nga.gov/collection/art-object-page.74796.html,https://www.metmuseum.org/art/collection/search/436141,https://www.nga.gov/collection/art-object-page.46681.html,https://www.artic.edu/artworks/111442/the-child-s-bath,https://www.metmuseum.org/art/collection/search/436121,https://art.thewalters.org/detail/10078/springtime/,https://www.metmuseum.org/art/collection/search/436159","luminous,expressive,vibrant,fluid,evocative,luminosity ,expression,vibrancy,fluidity,effects of light and color,impression of a scene,scenes of everyday life,landscapes,urban settings,light and weather,less detail","/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/WomanwithaParasol-MadameMonetandHerSon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/ParisStreetRainyDay.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/LittleGirlinaBlueArmchair.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheJapaneseFootbridge.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheDancingClass.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AGirlwithaWateringCan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheChild’sBath.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AWomanSeatedbesideaVaseofFlowers.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/Springtime.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheSingerinGreen.jpeg",/work/bba4287/output/samples/artworks/sampletest_Impressionism_1892_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Impressionism_1892_Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Impressionism_1892_Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Impressionism_1892_Create.png,1,0,0,1,1,1,1,0,1,0.5833333333333334,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A work of art that exemplifies a popular style in Western cultures during 1892? Please provide a clear yes or no answer",0,1,0
Impressionism,1860,1900,,Create,(imperative) an artwork in a style of (period),period,Create an artwork in a style of Impressionism,1,"https://www.nga.gov/collection/art-object-page.61379.html,https://www.artic.edu/artworks/20684/paris-street-rainy-day,https://www.nga.gov/collection/art-object-page.61368.html,https://www.nga.gov/collection/art-object-page.74796.html,https://www.metmuseum.org/art/collection/search/436141,https://www.nga.gov/collection/art-object-page.46681.html,https://www.artic.edu/artworks/111442/the-child-s-bath,https://www.metmuseum.org/art/collection/search/436121,https://art.thewalters.org/detail/10078/springtime/,https://www.metmuseum.org/art/collection/search/436159","luminous,expressive,vibrant,fluid,evocative,luminosity ,expression,vibrancy,fluidity,effects of light and color,impression of a scene,scenes of everyday life,landscapes,urban settings,light and weather,less detail","/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/WomanwithaParasol-MadameMonetandHerSon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/ParisStreetRainyDay.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/LittleGirlinaBlueArmchair.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheJapaneseFootbridge.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheDancingClass.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AGirlwithaWateringCan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheChild’sBath.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AWomanSeatedbesideaVaseofFlowers.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/Springtime.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheSingerinGreen.jpeg",/work/bba4287/output/samples/artworks/sampletest_Impressionism__period.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Impressionism__Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Impressionism__Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Impressionism__Create.png,1,1,1,1,1,1,1,0,1,0.8333333333333334,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style of Impressionism? Please provide a clear yes or no answer",1,1,0
Impressionism,1860,1900,,Generate,(imperative) an artwork in a style of (period),period,Generate an artwork in a style of Impressionism,1,"https://www.nga.gov/collection/art-object-page.61379.html,https://www.artic.edu/artworks/20684/paris-street-rainy-day,https://www.nga.gov/collection/art-object-page.61368.html,https://www.nga.gov/collection/art-object-page.74796.html,https://www.metmuseum.org/art/collection/search/436141,https://www.nga.gov/collection/art-object-page.46681.html,https://www.artic.edu/artworks/111442/the-child-s-bath,https://www.metmuseum.org/art/collection/search/436121,https://art.thewalters.org/detail/10078/springtime/,https://www.metmuseum.org/art/collection/search/436159","luminous,expressive,vibrant,fluid,evocative,luminosity ,expression,vibrancy,fluidity,effects of light and color,impression of a scene,scenes of everyday life,landscapes,urban settings,light and weather,less detail","/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/WomanwithaParasol-MadameMonetandHerSon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/ParisStreetRainyDay.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/LittleGirlinaBlueArmchair.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheJapaneseFootbridge.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheDancingClass.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AGirlwithaWateringCan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheChild’sBath.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AWomanSeatedbesideaVaseofFlowers.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/Springtime.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheSingerinGreen.jpeg",/work/bba4287/output/samples/artworks/sampletest_Impressionism__period.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Impressionism__Generate.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Impressionism__Generate.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Impressionism__Generate.png,1,1,1,1,1,1,1,0,1,0.8333333333333334,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style of Impressionism? Please provide a clear yes or no answer",1,1,0
Impressionism,1860,1900,1864.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 1864,2,"https://www.nga.gov/collection/art-object-page.61379.html,https://www.artic.edu/artworks/20684/paris-street-rainy-day,https://www.nga.gov/collection/art-object-page.61368.html,https://www.nga.gov/collection/art-object-page.74796.html,https://www.metmuseum.org/art/collection/search/436141,https://www.nga.gov/collection/art-object-page.46681.html,https://www.artic.edu/artworks/111442/the-child-s-bath,https://www.metmuseum.org/art/collection/search/436121,https://art.thewalters.org/detail/10078/springtime/,https://www.metmuseum.org/art/collection/search/436159","luminous,expressive,vibrant,fluid,evocative,luminosity ,expression,vibrancy,fluidity,effects of light and color,impression of a scene,scenes of everyday life,landscapes,urban settings,light and weather,less detail","/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/WomanwithaParasol-MadameMonetandHerSon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/ParisStreetRainyDay.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/LittleGirlinaBlueArmchair.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheJapaneseFootbridge.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheDancingClass.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AGirlwithaWateringCan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheChild’sBath.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AWomanSeatedbesideaVaseofFlowers.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/Springtime.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheSingerinGreen.jpeg",/work/bba4287/output/samples/artworks/sampletest_Impressionism_1864_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Impressionism_1864_Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Impressionism_1864_Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Impressionism_1864_Create.png,1,0,0,1,0,1,1,0,0,0.3333333333333333,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style that was popular in the Western world in 1864? Please provide a clear yes or no answer",0,0,0
Impressionism,1860,1900,1888.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 1888,2,"https://www.nga.gov/collection/art-object-page.61379.html,https://www.artic.edu/artworks/20684/paris-street-rainy-day,https://www.nga.gov/collection/art-object-page.61368.html,https://www.nga.gov/collection/art-object-page.74796.html,https://www.metmuseum.org/art/collection/search/436141,https://www.nga.gov/collection/art-object-page.46681.html,https://www.artic.edu/artworks/111442/the-child-s-bath,https://www.metmuseum.org/art/collection/search/436121,https://art.thewalters.org/detail/10078/springtime/,https://www.metmuseum.org/art/collection/search/436159","luminous,expressive,vibrant,fluid,evocative,luminosity ,expression,vibrancy,fluidity,effects of light and color,impression of a scene,scenes of everyday life,landscapes,urban settings,light and weather,less detail","/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/WomanwithaParasol-MadameMonetandHerSon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/ParisStreetRainyDay.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/LittleGirlinaBlueArmchair.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheJapaneseFootbridge.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheDancingClass.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AGirlwithaWateringCan.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheChild’sBath.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/AWomanSeatedbesideaVaseofFlowers.jpeg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/Springtime.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/impressionism/TheSingerinGreen.jpeg",/work/bba4287/output/samples/artworks/sampletest_Impressionism_1888_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Impressionism_1888_Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Impressionism_1888_Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Impressionism_1888_Create.png,1,0,0,1,0,0,1,1,1,0.5,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Impressionism? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style that was popular in the Western world in 1888? Please provide a clear yes or no answer",0,0,1
Medieval Art,500,1400,1400.0,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 1400,2,"https://www.clevelandart.org/art/1952.110,https://www.clevelandart.org/art/2011.68,https://art.thewalters.org/detail/2361/the-third-plague-of-egypt-gnats-exodus-817-2/,https://www.getty.edu/art/collection/object/109JVZ,https://www.getty.edu/art/collection/object/105WNV,https://www.getty.edu/art/collection/object/105WSV,https://www.getty.edu/art/collection/object/108HP6,https://www.getty.edu/art/collection/object/109CY5,https://recherche.smb.museum/detail/868435/die-madonna-in-der-kirche?,https://www.getty.edu/art/collection/object/103SAZ","religious,ornamental,gothic,byzantine,devotion,symbolism,ornamentation,monumentality,strong religious influence,ecclesiastical purpose,christian themes,romanesque,spiritual aesthetic,two-dimensional aesthetic","/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/MadonnaandChild.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CuttingfromaGradual.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheThirdPlagueofEgypt.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/KingHaldinAccusingtheSultansDaughterGracienneofDishonorableBehavior.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/ADragon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TristanRescuingKingArthur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CombatwithPollaxe.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/DavidbringingtheArkoftheCovenanttoJerusalem.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheMadonnaintheChurch.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/AWhale.jpg",/work/bba4287/output/samples/artworks/sampletest_Medieval_Art_1400_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Medieval_Art_1400_Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Medieval_Art_1400_Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Medieval_Art_1400_Create.png,1,1,1,1,0,0,0,0,0,0.4166666666666667,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Medieval Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A work of art that exemplifies a popular style in Western cultures during 1400? Please provide a clear yes or no answer",1,0,0
Medieval Art,500,1400,680.0,Create,(imperative) a work of art that exemplifies a popular style in Western cultures during (year),year,Create a work of art that exemplifies a popular style in Western cultures during 680,2,"https://www.clevelandart.org/art/1952.110,https://www.clevelandart.org/art/2011.68,https://art.thewalters.org/detail/2361/the-third-plague-of-egypt-gnats-exodus-817-2/,https://www.getty.edu/art/collection/object/109JVZ,https://www.getty.edu/art/collection/object/105WNV,https://www.getty.edu/art/collection/object/105WSV,https://www.getty.edu/art/collection/object/108HP6,https://www.getty.edu/art/collection/object/109CY5,https://recherche.smb.museum/detail/868435/die-madonna-in-der-kirche?,https://www.getty.edu/art/collection/object/103SAZ","religious,ornamental,gothic,byzantine,devotion,symbolism,ornamentation,monumentality,strong religious influence,ecclesiastical purpose,christian themes,romanesque,spiritual aesthetic,two-dimensional aesthetic","/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/MadonnaandChild.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CuttingfromaGradual.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheThirdPlagueofEgypt.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/KingHaldinAccusingtheSultansDaughterGracienneofDishonorableBehavior.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/ADragon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TristanRescuingKingArthur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CombatwithPollaxe.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/DavidbringingtheArkoftheCovenanttoJerusalem.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheMadonnaintheChurch.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/AWhale.jpg",/work/bba4287/output/samples/artworks/sampletest_Medieval_Art_680_year.png,/work/bba4287/output/sdxlbase/manual/sampletest_sdxlbase_Medieval_Art_680_Create.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Medieval_Art_680_Create.png,/work/bba4287/output/sdv15/manual/sampletest_sdv15_Medieval_Art_680_Create.png,1,0,1,1,0,0,1,0,1,0.4166666666666667,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Medieval Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: A work of art that exemplifies a popular style in Western cultures during 680? Please provide a clear yes or no answer",0,0,0
Medieval Art,500,1400,,Produce,(imperative) an artwork in a style of (period),period,Produce an artwork in a style of Medieval Art,1,"https://www.clevelandart.org/art/1952.110,https://www.clevelandart.org/art/2011.68,https://art.thewalters.org/detail/2361/the-third-plague-of-egypt-gnats-exodus-817-2/,https://www.getty.edu/art/collection/object/109JVZ,https://www.getty.edu/art/collection/object/105WNV,https://www.getty.edu/art/collection/object/105WSV,https://www.getty.edu/art/collection/object/108HP6,https://www.getty.edu/art/collection/object/109CY5,https://recherche.smb.museum/detail/868435/die-madonna-in-der-kirche?,https://www.getty.edu/art/collection/object/103SAZ","religious,ornamental,gothic,byzantine,devotion,symbolism,ornamentation,monumentality,strong religious influence,ecclesiastical purpose,christian themes,romanesque,spiritual aesthetic,two-dimensional aesthetic","/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/MadonnaandChild.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CuttingfromaGradual.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheThirdPlagueofEgypt.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/KingHaldinAccusingtheSultansDaughterGracienneofDishonorableBehavior.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/ADragon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TristanRescuingKingArthur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CombatwithPollaxe.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/DavidbringingtheArkoftheCovenanttoJerusalem.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheMadonnaintheChurch.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/AWhale.jpg",/work/bba4287/output/samples/artworks/sampletest_Medieval_Art__period.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Medieval_Art__Produce.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Medieval_Art__Produce.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Medieval_Art__Produce.png,1,1,1,1,1,0,1,1,0,0.8333333333333334,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Medieval Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style of Medieval Art? Please provide a clear yes or no answer",1,1,1
Medieval Art,500,1400,,Give me,(imperative) an artwork in a style of (period),period,Give me an artwork in a style of Medieval Art,1,"https://www.clevelandart.org/art/1952.110,https://www.clevelandart.org/art/2011.68,https://art.thewalters.org/detail/2361/the-third-plague-of-egypt-gnats-exodus-817-2/,https://www.getty.edu/art/collection/object/109JVZ,https://www.getty.edu/art/collection/object/105WNV,https://www.getty.edu/art/collection/object/105WSV,https://www.getty.edu/art/collection/object/108HP6,https://www.getty.edu/art/collection/object/109CY5,https://recherche.smb.museum/detail/868435/die-madonna-in-der-kirche?,https://www.getty.edu/art/collection/object/103SAZ","religious,ornamental,gothic,byzantine,devotion,symbolism,ornamentation,monumentality,strong religious influence,ecclesiastical purpose,christian themes,romanesque,spiritual aesthetic,two-dimensional aesthetic","/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/MadonnaandChild.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CuttingfromaGradual.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheThirdPlagueofEgypt.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/KingHaldinAccusingtheSultansDaughterGracienneofDishonorableBehavior.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/ADragon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TristanRescuingKingArthur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CombatwithPollaxe.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/DavidbringingtheArkoftheCovenanttoJerusalem.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheMadonnaintheChurch.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/AWhale.jpg",/work/bba4287/output/samples/artworks/sampletest_Medieval_Art__period.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Medieval_Art__Give_me.png,/work/bba4287/output/sdxlTurbo/samples/artworks/sampletest_sdxlturbo_Medieval_Art__Give_me.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Medieval_Art__Give_me.png,1,1,1,1,1,1,1,1,0,0.9166666666666666,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Medieval Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style of Medieval Art? Please provide a clear yes or no answer",1,1,1
Medieval Art,500,1400,680.0,Create,(imperative) an artwork in a style that was popular in the Western world in (year),year,Create an artwork in a style that was popular in the Western world in 680,2,"https://www.clevelandart.org/art/1952.110,https://www.clevelandart.org/art/2011.68,https://art.thewalters.org/detail/2361/the-third-plague-of-egypt-gnats-exodus-817-2/,https://www.getty.edu/art/collection/object/109JVZ,https://www.getty.edu/art/collection/object/105WNV,https://www.getty.edu/art/collection/object/105WSV,https://www.getty.edu/art/collection/object/108HP6,https://www.getty.edu/art/collection/object/109CY5,https://recherche.smb.museum/detail/868435/die-madonna-in-der-kirche?,https://www.getty.edu/art/collection/object/103SAZ","religious,ornamental,gothic,byzantine,devotion,symbolism,ornamentation,monumentality,strong religious influence,ecclesiastical purpose,christian themes,romanesque,spiritual aesthetic,two-dimensional aesthetic","/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/MadonnaandChild.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CuttingfromaGradual.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheThirdPlagueofEgypt.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/KingHaldinAccusingtheSultansDaughterGracienneofDishonorableBehavior.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/ADragon.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TristanRescuingKingArthur.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/CombatwithPollaxe.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/DavidbringingtheArkoftheCovenanttoJerusalem.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/TheMadonnaintheChurch.jpg,/work/bba4287/AIPlayground/goldenRecordImages/artworks/medievalArt/AWhale.jpg",/work/bba4287/output/samples/artworks/sampletest_Medieval_Art_680_year.png,/work/bba4287/output/sdxlbase/artworks/sampletest_sdxlbase_Medieval_Art_680_Create.png,/work/bba4287/output/sdxlTurbo/samples/manual/sampletest_sdxlturbo_Medieval_Art_680_Create.png,/work/bba4287/output/sdv15/artworks/sampletest_sdv15_Medieval_Art_680_Create.png,1,0,1,1,0,1,1,0,1,0.5,"Is there an artwork in the image? Please provide a clear, concise yes or no answer; Is the artwork in the style of Medieval Art? Please provide a clear, concise yes or no answer; Is the image free of errors or artifacts? Please provide a clear, concise yes or no answer; Is this a suitable image for the following caption: An artwork in a style that was popular in the Western world in 680? Please provide a clear yes or no answer",0,0,0
